  0	  0	  7	  0	  0	  0	  0	  0	  0	  0
  0	 10	  1	  0	  0	  0	  0	  0	  0	  0
  0	  4	  9	  0	  0	  0	  0	  0	  0	  0
  0	 11	  0	  0	  0	  0	  0	  0	  0	  0
  0	  4	  3	  0	  0	  0	  0	  0	  0	  0
  0	  6	  2	  0	  0	  0	  0	  0	  0	  0
  0	  1	  8	  0	  0	  0	  0	  0	  0	  0
  0	 12	  1	  0	  0	  0	  0	  0	  0	  0
  0	  9	  2	  0	  0	  0	  0	  0	  0	  0
  0	 10	  0	  0	  0	  0	  0	  0	  0	  0
